id,name,url,category,collection,collection_id,description,price,currency,published_at,tags,image_url,likes_count,is_free,status
773888,SMG Team | | IJN Naval Garrison Infantry | Japanese WW2,https://www.myminifactory.com/object/3d-print-smg-team-ijn-naval-garrison-infantry-japanese-ww2-773888,WW2,WW2 Imperial Japan,1519727,https://lnk.bio/kyoushuneko_miniatures,10.00,USD,2026-03-09T09:26:55+00:00,"japan, japanese, ww2, Imperial, dieselpunk, boltaction, k47, Konflikt, IJA, weirdwar, IJN, Kyoushuneko",https://dl2.myminifactory.com/object-assets/69ad6fd335d0f6.94606787/images/720X720-SCI_04_IJN_NAVAL_GARRISON_INFANTRY_SMG_TEAM.png,0,False,approved
773884,Riflemen - B | | IJN Naval Garrison Infantry | Japanese WW2,https://www.myminifactory.com/object/3d-print-riflemen-b-ijn-naval-garrison-infantry-japanese-ww2-773884,WW2,WW2 Imperial Japan,1519727,https://lnk.bio/kyoushuneko_miniatures,10.00,USD,2026-03-09T09:26:56+00:00,"japan, japanese, ww2, Imperial, dieselpunk, boltaction, k47, Konflikt, IJA, weirdwar, IJN, Kyoushuneko",https://dl2.myminifactory.com/object-assets/69ad6e4c985544.36531470/images/720X720-SCI_02_IJN_NAVAL_GARRISON_INFANTRY_RIFLEMEN_B_1.png,3,False,approved
773880,Riflemen - A | | IJN Naval Garrison Infantry | Japanese WW2,https://www.myminifactory.com/object/3d-print-riflemen-a-ijn-naval-garrison-infantry-japanese-ww2-773880,WW2,WW2 Imperial Japan,1519727,https://lnk.bio/kyoushuneko_miniatures,10.00,USD,2026-03-09T09:26:56+00:00,"japan, japanese, ww2, Imperial, dieselpunk, boltaction, k47, Konflikt, IJA, weirdwar, IJN, Kyoushuneko",https://dl2.myminifactory.com/object-assets/69ac33b94dd155.36155942/images/720X720-SCI_01_IJN_NAVAL_GARRISON_INFANTRY_RIFLEMEN_A_1.png,3,False,approved
773547,Officer - B | IJN Naval Garrison Infantry | Japanese WW2,https://www.myminifactory.com/object/3d-print-officer-b-ijn-naval-garrison-infantry-japanese-ww2-773547,WW2,WW2 Imperial Japan,1519727,https://lnk.bio/kyoushuneko_miniatures,5.00,USD,2026-03-09T09:27:24+00:00,"japan, japanese, ww2, Imperial, dieselpunk, boltaction, k47, Konflikt, IJA, weirdwar, IJN, Kyoushuneko",https://dl2.myminifactory.com/object-assets/69ac3340820dd6.74879631/images/720X720-SCI_03_IJN_NAVAL_GARRISON_INFANTRY_OFFICER_B.png,1,False,approved
773545,Officer - A | IJN Naval Garrison Infantry | Japanese WW2,https://www.myminifactory.com/object/3d-print-officer-a-ijn-naval-garrison-infantry-japanese-ww2-773545,WW2,WW2 Imperial Japan,1519727,https://lnk.bio/kyoushuneko_miniatures,5.00,USD,2026-03-09T09:27:25+00:00,"japan, japanese, ww2, Imperial, dieselpunk, boltaction, k47, Konflikt, IJA, weirdwar, IJN, Kyoushuneko",https://dl2.myminifactory.com/object-assets/69ac32867f2483.35364152/images/720X720-SCI_03_IJN_NAVAL_GARRISON_INFANTRY_OFFICER_A.png,1,False,approved
773544,PO (NCO) - B | IJN Naval Garrison Infantry | Japanese WW2,https://www.myminifactory.com/object/3d-print-po-nco-b-ijn-naval-garrison-infantry-japanese-ww2-773544,WW2,WW2 Imperial Japan,1519727,https://lnk.bio/kyoushuneko_miniatures,5.00,USD,2026-03-09T09:27:26+00:00,"japan, japanese, ww2, Imperial, dieselpunk, boltaction, k47, Konflikt, IJA, weirdwar, IJN, Kyoushuneko",https://dl2.myminifactory.com/object-assets/69ac31eadcacf0.74949308/images/720X720-SCI_08_IJN_NAVAL_GARRISON_INFANTRY_PO_NCO_B.png,1,False,approved
773542,PO (NCO) - A | IJN Naval Garrison Infantry | Japanese WW2,https://www.myminifactory.com/object/3d-print-po-nco-a-ijn-naval-garrison-infantry-japanese-ww2-773542,WW2,WW2 Imperial Japan,1519727,https://lnk.bio/kyoushuneko_miniatures,5.00,USD,2026-03-09T09:27:27+00:00,"japan, japanese, ww2, Imperial, dieselpunk, boltaction, k47, Konflikt, IJA, weirdwar, IJN, Kyoushuneko",https://dl2.myminifactory.com/object-assets/69ac30f39e1986.40904452/images/720X720-SCI_08_IJN_NAVAL_GARRISON_INFANTRY_PO_NCO_A.png,1,False,approved
773541,IJN Naval Garrison Light patrol Walker - B | Japanese Weird War,https://www.myminifactory.com/object/3d-print-ijn-naval-garrison-light-patrol-walker-b-japanese-weird-war-773541,WW2,WW2 Imperial Japan,1519727,https://lnk.bio/kyoushuneko_miniatures,7.00,USD,2026-03-09T09:27:28+00:00,"japan, japanese, ww2, Imperial, dieselpunk, boltaction, k47, Konflikt, IJA, weirdwar, IJN, Kyoushuneko",https://dl2.myminifactory.com/object-assets/69ac2fa0067fb5.99699862/images/720X720-SCI_05_IJN_NAVAL_GARRISON_LIGHT-PATROL_WALKER_B_2.png,2,False,approved
773523,IJN Naval Garrison Light Patrol Walker - A | Japanese Weird War,https://www.myminifactory.com/object/3d-print-ijn-naval-garrison-light-patrol-walker-a-japanese-weird-war-773523,WW2,WW2 Imperial Japan,1519727,https://lnk.bio/kyoushuneko_miniatures,7.00,USD,2026-03-09T09:27:38+00:00,"japan, japanese, ww2, Imperial, dieselpunk, boltaction, k47, Konflikt, IJA, weirdwar, IJN, Kyoushuneko",https://dl2.myminifactory.com/object-assets/69ac15caaf0851.67639291/images/720X720-SCI_05_IJN_NAVAL_GARRISON_LIGHT-PATROL_WALKER_A_2.png,2,False,approved
773519,IJN Naval Armored Line Infantry - Riflemen | Japanese Weird War,https://www.myminifactory.com/object/3d-print-ijn-naval-armored-line-infantry-riflemen-japanese-weird-war-773519,WW2,WW2 Imperial Japan,1519727,https://lnk.bio/kyoushuneko_miniatures,12.00,USD,2026-03-09T09:31:06+00:00,"japan, japanese, ww2, Imperial, dieselpunk, boltaction, k47, Konflikt, IJA, weirdwar, IJN, Kyoushuneko",https://dl2.myminifactory.com/object-assets/69ac142ea2b971.86703412/images/720X720-SCI_07_IJN_NAVAL_ARMORED_LINE_INFANTRY_RIFLEMEN.png,6,False,approved
773517,Infantry Squad Leader - B | Desert Sikh Raider,https://www.myminifactory.com/object/3d-print-infantry-squad-leader-b-desert-sikh-raider-773517,Sci-Fi,Sikh Desert Raiders (Grimdark),1974735,https://lnk.bio/kyoushuneko_miniatures,5.00,USD,2026-03-09T09:31:06+00:00,"40k, desert, wargaming, scifi, sikh, grimdark, Kyoushuneko",https://dl2.myminifactory.com/object-assets/69ac1391e81979.28940509/images/720X720-SCI_06_DESERT_SIKH_RAIDERS_INFANTRY_SQUAD_LEADER_B.png,3,False,approved
773516,Infantry Squad Leader - A | Desert Sikh Raider,https://www.myminifactory.com/object/3d-print-infantry-squad-leader-a-desert-sikh-raider-773516,Sci-Fi,Sikh Desert Raiders (Grimdark),1974735,https://lnk.bio/kyoushuneko_miniatures,5.00,USD,2026-03-09T09:31:06+00:00,"40k, Raiders, sikh, grimdark, Kyoushuneko",https://dl2.myminifactory.com/object-assets/69ac124c1adb23.77683745/images/720X720-SCI_06_DESERT_SIKH_RAIDERS_INFANTRY_SQUAD_LEADER_A.png,4,False,approved
773514,Serpent Dragon - Fei Lian | Chinese Cathay,https://www.myminifactory.com/object/3d-print-serpent-dragon-fei-lian-chinese-cathay-773514,Fantasy,Chinese Cathay (9th age/ WP),2646945,https://lnk.bio/kyoushuneko_miniatures,7.00,USD,2026-03-09T09:31:08+00:00,"chinese, Wuxia, cathay, xanxia, Kyoushuneko",https://dl2.myminifactory.com/object-assets/69ac11555e4bf6.55706220/images/720X720-FTY_04_CHINESE_CATHAY_SERPENT_DRAGON_FEI_LIAN.png,10,False,approved
773513,Knight Cavalry - Command Group | Ordo Luminis,https://www.myminifactory.com/object/3d-print-knight-cavalry-command-group-ordo-luminis-773513,Fantasy,Ordo Luminis,3369441,https://lnk.bio/kyoushuneko_miniatures,12.00,USD,2026-03-09T09:31:09+00:00,"female, medieval, ordo, Kyoushuneko, Mediare",https://dl2.myminifactory.com/object-assets/69ac0fc36e6305.03944418/images/720X720-FTY_02_ORDO_LUMINIS_KNIGHT_CAVALRY_COMMAND_GROUP_1.png,2,False,approved
773512,Weapon Masters - Command Group | High Elf,https://www.myminifactory.com/object/3d-print-weapon-masters-command-group-high-elf-773512,Fantasy,High Elves Army (9th age / WP),1543241,https://lnk.bio/kyoushuneko_miniatures,9.00,USD,2026-03-09T09:31:09+00:00,"elf, fantasy, high, Kyoushuneko",https://dl2.myminifactory.com/object-assets/69ac0eed75c155.60048300/images/720X720-FTY_03_HIGH_ELF_WEAPON_MASTERS_COMMAND_GROUP_1.png,1,False,approved
773511,Wizard Maiden | Ordo Luminis,https://www.myminifactory.com/object/3d-print-wizard-maiden-ordo-luminis-773511,Fantasy,Ordo Luminis,3369441,https://lnk.bio/kyoushuneko_miniatures,5.00,USD,2026-03-09T09:31:09+00:00,"female, medieval, ordo, Kyoushuneko, Mediare",https://dl2.myminifactory.com/object-assets/69ac0e222dc2b8.72940020/images/720X720-FTY_01_ORDO_LUMINIS_WIZARD_MAIDEN_2.png,6,False,approved
768374,Assault Shadow Ninja Unit - SMG | Japanese Weird War,https://www.myminifactory.com/object/3d-print-assault-shadow-ninja-unit-smg-japanese-weird-war-768374,WW2,WW2 Imperial Japan,1519727,https://lnk.bio/kyoushuneko_miniatures,12.00,USD,2026-02-25T09:16:10+00:00,"japan, japanese, ww2, dieselpunk, k47, Konflikt, weirdwar, Kyoushuneko",https://dl2.myminifactory.com/object-assets/699db415323170.93583503/images/720X720-SCI_04_JAPANESE_WEIRD_WAR_ASSAULT_SHADOW_NINJA_UNIT_SMG_BREACHERS.png,8,False,approved
768373,Assault Shadow Ninja Unit - Riflemen | Japanese Weird War,https://www.myminifactory.com/object/3d-print-assault-shadow-ninja-unit-riflemen-japanese-weird-war-768373,WW2,WW2 Great Britain,1519741,https://lnk.bio/kyoushuneko_miniatures,12.00,USD,2026-02-25T09:16:10+00:00,"japan, japanese, ww2, dieselpunk, k47, Konflikt, weirdwar, Kyoushuneko",https://dl2.myminifactory.com/object-assets/699db3813157c7.40546036/images/720X720-SCI_02_JAPANESE_WEIRD_WAR_ASSAULT_SHADOW_NINJA_UNIT_RIFLEMEN_1.png,5,False,approved
768369,Assault Shadow Ninja Unit - NCO | Japanese Weird War,https://www.myminifactory.com/object/3d-print-assault-shadow-ninja-unit-nco-japanese-weird-war-768369,WW2,WW2 Imperial Japan,1519727,https://lnk.bio/kyoushuneko_miniatures,6.00,USD,2026-02-25T09:16:12+00:00,"japan, japanese, ww2, dieselpunk, k47, Konflikt, weirdwar, Kyoushuneko",https://dl2.myminifactory.com/object-assets/699db2e4d96201.35583269/images/720X720-SCI_01_JAPANESE_WEIRD_WAR_ASSAULT_SHADOW_NINJA_UNIT_NCO.png,7,False,approved
768368,Assault Shadow Ninja Unit - Strikers | Japanese Weird War,https://www.myminifactory.com/object/3d-print-assault-shadow-ninja-unit-strikers-japanese-weird-war-768368,WW2,WW2 Imperial Japan,1519727,https://lnk.bio/kyoushuneko_miniatures,12.00,USD,2026-02-25T09:16:12+00:00,"japan, japanese, ww2, dieselpunk, k47, Konflikt, weirdwar, Kyoushuneko",https://dl2.myminifactory.com/object-assets/699db1d08ca0a5.04661459/images/720X720-SCI_03_JAPANESE_WEIRD_WAR_ASSAULT_SHADOW_NINJA_UNIT_STRIKERS_1.png,8,False,approved
768366,Lady Johna - B | Knight | Ordo Luminis,https://www.myminifactory.com/object/3d-print-lady-johna-b-knight-ordo-luminis-768366,Fantasy,Ordo Luminis,3369441,https://lnk.bio/kyoushuneko_miniatures,5.00,USD,2026-02-25T09:16:13+00:00,"female, medieval, ordo, Kyoushuneko, Mediare",https://dl2.myminifactory.com/object-assets/699db1624d4e41.20146839/images/720X720-FTY_01_ORDO_LUMINIS_KNIGHT_LADY_JOHNA_B.png,10,False,approved
768365,Lady Johna - A | Knight | Ordo Luminis,https://www.myminifactory.com/object/3d-print-lady-johna-a-knight-ordo-luminis-768365,Fantasy,Ordo Luminis,3369441,https://lnk.bio/kyoushuneko_miniatures,5.00,USD,2026-02-25T09:16:14+00:00,"female, medieval, ordo, Kyoushuneko, Mediare",https://dl2.myminifactory.com/object-assets/699db0e9b33e52.73716023/images/720X720-FTY_01_ORDO_LUMINIS_KNIGHT_LADY_JOHNA_A.png,11,False,approved
768362,Knight Cavalry - Lancers | Ordo Luminis,https://www.myminifactory.com/object/3d-print-knight-cavalry-lancers-ordo-luminis-768362,Fantasy,Ordo Luminis,3369441,https://lnk.bio/kyoushuneko_miniatures,20.00,USD,2026-02-25T09:16:15+00:00,"female, medieval, boltaction, ordo, Kyoushuneko, Mediare",https://dl2.myminifactory.com/object-assets/699dafb2b8dcc0.11773118/images/720X720-FTY_03_ORDO_LUMINIS_KNIGHT_CAVALRY_4.png,8,False,approved
768359,Crossbow Maidens | Ordo Luminis,https://www.myminifactory.com/object/3d-print-crossbow-maidens-ordo-luminis-768359,Fantasy,Ordo Luminis,3369441,https://lnk.bio/kyoushuneko_miniatures,20.00,USD,2026-02-25T09:16:16+00:00,"female, medieval, ordo, Kyoushuneko, Mediare",https://dl2.myminifactory.com/object-assets/699daec2eddd49.27565294/images/720X720-FTY_02_ORDO_LUMINIS_CROSSBOW_MAIDEN_2.png,4,False,approved
768358,Celestial Arcane General | Chinese Cathay,https://www.myminifactory.com/object/3d-print-celestial-arcane-general-chinese-cathay-768358,Fantasy,Chinese Cathay (9th age/ WP),2646945,https://lnk.bio/kyoushuneko_miniatures,5.00,USD,2026-02-25T09:16:17+00:00,"chinese, Wuxia, cathay, xanxia, Kyoushuneko",https://dl2.myminifactory.com/object-assets/699dae228654e7.03299734/images/720X720-FTY_05_CHINESE_CATHAY_CELESTIAL_ARCANE_GENERAL.png,5,False,approved
768357,Mounted Celestial Arcane General | Chinese Cathay,https://www.myminifactory.com/object/3d-print-mounted-celestial-arcane-general-chinese-cathay-768357,Fantasy,Chinese Cathay (9th age/ WP),2646945,https://lnk.bio/kyoushuneko_miniatures,7.00,USD,2026-02-25T09:18:41+00:00,"chinese, Wuxia, cathay, xanxia, Kyoushuneko",https://dl2.myminifactory.com/object-assets/699dad65d5ce54.04675264/images/720X720-FTY_04_CHINESE_CATHAY_MOUNTED_CELESTIAL_ARCANE_GENERAL.png,2,False,approved
760974,White Death | Simo Hayha - A | Finnish ww2 Hero,https://www.myminifactory.com/object/3d-print-white-death-simo-hayha-a-finnish-ww2-hero-760974,WW2,WW2 Finland,2646947,https://lnk.bio/kyoushuneko_miniatures,5.00,USD,2026-02-11T14:06:37+00:00,"ww2, dieselpunk, bolt action, finland, k47, finnish, Konflikt, Weird War, Kyoushuneko",https://dl2.myminifactory.com/object-assets/698c1339dd0824.72508632/images/720X720-SCI_01_FINNISH_WW2_HERO_WHITE_DEATH_SIMO_HAYHA_2.png,3,False,approved
760973,White Death | Simo Hayha - A | Finnish ww2 Hero,https://www.myminifactory.com/object/3d-print-white-death-simo-hayha-a-finnish-ww2-hero-760973,WW2,WW2 Finland,2646947,https://lnk.bio/kyoushuneko_miniatures,5.00,USD,2026-02-11T14:06:38+00:00,"ww2, dieselpunk, bolt action, finland, k47, finnish, Konflikt, Weird War, Kyoushuneko",https://dl2.myminifactory.com/object-assets/698c126686eb96.97203078/images/720X720-SCI_01_FINNISH_WW2_HERO_WHITE_DEATH_SIMO_HAYHA_1.png,4,False,approved
760966,Scout Riders | Snow Monotrack | Finnish Weird War,https://www.myminifactory.com/object/3d-print-scout-riders-snow-monotrack-finnish-weird-war-760966,WW2,WW2 Finland,2646947,https://lnk.bio/kyoushuneko_miniatures,12.00,USD,2026-02-11T14:06:38+00:00,"ww2, dieselpunk, boltaction, finland, k47, finnish, Konflikt, weirdwar, Kyoushuneko",https://dl2.myminifactory.com/object-assets/698c02058acf89.82143400/images/720X720-SCI_02_FINNISH_WEIRD_WAR_SNOW_MONOTRACK_SCOUT_RIDER_0.png,3,False,approved
760965,Scout Rider - NCO | Snow Monotrack | Finnish Weird War,https://www.myminifactory.com/object/3d-print-scout-rider-nco-snow-monotrack-finnish-weird-war-760965,WW2,WW2 Finland,2646947,https://lnk.bio/kyoushuneko_miniatures,7.00,USD,2026-02-11T14:06:39+00:00,"ww2, dieselpunk, boltaction, finland, k47, finnish, Konflikt, weirdwar, Kyoushuneko",https://dl2.myminifactory.com/object-assets/698c00862b2b65.52056925/images/720X720-SCI_03_FINNISH_WEIRD_WAR_SNOW_MONOTRACK_SCOUT_RIDER_NCO.png,2,False,approved
760958,Ogre - Melee | Desert Sikh Raiders,https://www.myminifactory.com/object/3d-print-ogre-melee-desert-sikh-raiders-760958,Sci-Fi,Sikh Desert Raiders (Grimdark),1974735,https://lnk.bio/kyoushuneko_miniatures,12.00,USD,2026-02-11T14:06:39+00:00,"warhammer, indian, ogre, sikh, ogryn, grimdark, Kyoushuneko",https://dl2.myminifactory.com/object-assets/698bff998d45e8.65449406/images/720X720-SCI_04_SIKH_DESERT_RAIDERS_OGRYN_MELEE.png,5,False,approved
759256,Nash Tempest - B | Anime Fan Art,https://www.myminifactory.com/object/3d-print-nash-tempest-b-anime-fan-art-759256,Anime Fan Art,Anime Fanart,3930071,https://lnk.bio/kyoushuneko_miniatures,5.00,USD,2026-02-09T09:19:50+00:00,"anime, vash, trigun, Kyoushuneko",https://dl2.myminifactory.com/object-assets/6985e40c4bce36.30573335/images/720X720-SCI_05_ANIME_ART_VASH_STAMPEDE_2.png,12,False,approved
759255,Nash Tempest - A | Anime Fan Art,https://www.myminifactory.com/object/3d-print-nash-tempest-a-anime-fan-art-759255,Anime Fan Art,Anime Fanart,3930071,https://lnk.bio/kyoushuneko_miniatures,5.00,USD,2026-02-09T09:19:51+00:00,"anime, vash, trigun, Kyoushuneko",https://dl2.myminifactory.com/object-assets/6985e3a0066ca8.33877473/images/720X720-SCI_05_ANIME_ART_VASH_STAMPEDE.png,12,False,approved
759253,Nico Wolf - B | Anime Fan Art,https://www.myminifactory.com/object/3d-print-nico-wolf-b-anime-fan-art-759253,Anime Fan Art,Anime Fanart,3930071,https://lnk.bio/kyoushuneko_miniatures,5.00,USD,2026-02-09T09:19:53+00:00,"anime, vash, trigun, Kyoushuneko",https://dl2.myminifactory.com/object-assets/6985e306535444.77261578/images/720X720-SCI_07_ANIME_NICHOLAS_D_WOLFWOOD_B.png,6,False,approved
759252,Nico Wolf - A | Anime Fan Art,https://www.myminifactory.com/object/3d-print-nico-wolf-a-anime-fan-art-759252,Anime Fan Art,Anime Fanart,3930071,https://lnk.bio/kyoushuneko_miniatures,5.00,USD,2026-02-09T09:19:54+00:00,"anime, vash, trigun, Kyoushuneko",https://dl2.myminifactory.com/object-assets/6985e28a3a0b19.16687485/images/720X720-SCI_07_ANIME_NICHOLAS_D_WOLFWOOD_A.png,8,False,approved
759249,Emily Johnson - B | Anime Fan Art,https://www.myminifactory.com/object/3d-print-emily-johnson-b-anime-fan-art-759249,Anime Fan Art,Anime Fanart,3930071,https://lnk.bio/kyoushuneko_miniatures,5.00,USD,2026-02-09T09:19:55+00:00,"anime, vash, trigun, Kyoushuneko",https://dl2.myminifactory.com/object-assets/6985e210c13459.02552349/images/720X720-SCI_08_ANIME_FAN_ART_MILLY_THOMPSON_B.png,5,False,approved
759245,Emily Johnson - A | Anime Fan Art,https://www.myminifactory.com/object/3d-print-emily-johnson-a-anime-fan-art-759245,Anime Fan Art,Anime Fanart,3930071,https://lnk.bio/kyoushuneko_miniatures,5.00,USD,2026-02-09T09:19:58+00:00,"anime, vash, trigun, Kyoushuneko",https://dl2.myminifactory.com/object-assets/6985e16fb28ed3.73170046/images/720X720-SCI_08_ANIME_FAN_ART_MILLY_THOMPSON_A.png,5,False,approved
759243,Meril Stride - B | Anime Fan Art,https://www.myminifactory.com/object/3d-print-meril-stride-b-anime-fan-art-759243,Anime Fan Art,Anime Fanart,3930071,https://lnk.bio/kyoushuneko_miniatures,5.00,USD,2026-02-09T09:20:00+00:00,"anime, vash, trigun, Kyoushuneko",https://dl2.myminifactory.com/object-assets/6985e0f7cfcd46.34646878/images/720X720-SCI_06_ANIME_MERYL_STRYFE_2.png,6,False,approved
759240,Meril Stride - A | Anime Fan Art,https://www.myminifactory.com/object/3d-print-meril-stride-a-anime-fan-art-759240,Anime Fan Art,Anime Fanart,3930071,https://lnk.bio/kyoushuneko_miniatures,5.00,USD,2026-02-09T09:20:35+00:00,"anime, vash, trigun, Kyoushuneko",https://dl2.myminifactory.com/object-assets/6985df2eb28470.81491075/images/720X720-SCI_06_ANIME_MERYL_STRYFE_1.png,6,False,approved
757758,Praga LTP Light Tank | Czechoslovak ww2,https://www.myminifactory.com/object/3d-print-praga-ltp-light-tank-czechoslovak-ww2-757758,WW2,WW2 Great Britain,1519741,https://lnk.bio/kyoushuneko_miniatures,6.00,USD,2026-02-03T12:41:37+00:00,"ww2, boltaction, czech, konflikt47, weirdwar, Kyoushuneko, Czechoslovak, Czechoslovakia",https://dl2.myminifactory.com/object-assets/6981e2cfbe38e8.16896809/images/720X720-SCI_01_CZECHOSLOVAK_WW2_PRAGA_LTP_LIGHT_TANK_2.png,8,False,approved
757755,Sword & Shield | Morgan Class | British Weird War,https://www.myminifactory.com/object/3d-print-sword-shield-morgan-class-british-weird-war-757755,WW2,WW2 Great Britain,1519741,"https://lnk.bio/kyoushuneko_miniatures Disclaimer: > This is our unique take on the Konflikt '47 Galahad Armoured Infantry. Unit Lore: As the Weird War progressed and the threat to the Home Islands grew, thousands of British women stepped forward, volunteering to defend Her Majesty the Queen. These brave souls were equipped with the Morgan Class Armoured Frame, a masterpiece of dieselpunk engineering. Combining heavy plating with agile hydraulic systems, the Morgan Class allows these volunteers to stride fearlessly into the fray, laying waste to any who dare challenge the Crown on the battlefield.",10.00,USD,2026-02-03T12:41:38+00:00,"British, ww2, UK, boltaction, greatbritain, konflikt47, weirdwar, Kyoushuneko",https://dl2.myminifactory.com/object-assets/6981e1fc967ab0.07562883/images/720X720-SCI_05_BRITISH_WEIRD_WAR_MORGAN_CLASS_SWORD_&_Shield.png,16,False,approved
757693,SMG Team | Morgan Class | British Weird War,https://www.myminifactory.com/object/3d-print-smg-team-morgan-class-british-weird-war-757693,WW2,WW2 Great Britain,1519741,"https://lnk.bio/kyoushuneko_miniatures Disclaimer: > This is our unique take on the Konflikt '47 Galahad Armoured Infantry. Unit Lore: As the Weird War progressed and the threat to the Home Islands grew, thousands of British women stepped forward, volunteering to defend Her Majesty the Queen. These brave souls were equipped with the Morgan Class Armoured Frame, a masterpiece of dieselpunk engineering. Combining heavy plating with agile hydraulic systems, the Morgan Class allows these volunteers to stride fearlessly into the fray, laying waste to any who dare challenge the Crown on the battlefield.",10.00,USD,2026-02-03T12:41:39+00:00,"British, ww2, UK, boltaction, greatbritain, konflikt47, weirdwar, Kyoushuneko",https://dl2.myminifactory.com/object-assets/6981d27acc82f4.95607622/images/720X720-SCI_08_BRITISH_WEIRD_WAR_MORGAN_SMG.png,17,False,approved
757525,LMG Team | Morgan Class | British Weird War,https://www.myminifactory.com/object/3d-print-lmg-team-morgan-class-british-weird-war-757525,WW2,WW2 Great Britain,1519741,"https://lnk.bio/kyoushuneko_miniatures   Disclaimer: > This is our unique take on the Konflikt '47 Galahad Armoured Infantry. Unit Lore: As the Weird War progressed and the threat to the Home Islands grew, thousands of British women stepped forward, volunteering to defend Her Majesty the Queen. These brave souls were equipped with the Morgan Class Armoured Frame, a masterpiece of dieselpunk engineering. Combining heavy plating with agile hydraulic systems, the Morgan Class allows these volunteers to stride fearlessly into the fray, laying waste to any who dare challenge the Crown on the battlefield.",10.00,USD,2026-02-03T12:41:44+00:00,"British, ww2, UK, boltaction, greatbritain, konflikt47, weirdwar, Kyoushuneko",https://dl2.myminifactory.com/object-assets/6981d0bac1f8a8.35332639/images/720X720-SCI_07_BRITISH_WEIRD_WAR_MORGAN_LMG.png,24,False,approved
757524,Heavy Tesla Rifle | Morgan Class | British Weird War,https://www.myminifactory.com/object/3d-print-heavy-tesla-rifle-morgan-class-british-weird-war-757524,WW2,WW2 Great Britain,1519741,"https://lnk.bio/kyoushuneko_miniatures   Disclaimer: > This is our unique take on the Konflikt '47 Galahad Armoured Infantry. Unit Lore: As the Weird War progressed and the threat to the Home Islands grew, thousands of British women stepped forward, volunteering to defend Her Majesty the Queen. These brave souls were equipped with the Morgan Class Armoured Frame, a masterpiece of dieselpunk engineering. Combining heavy plating with agile hydraulic systems, the Morgan Class allows these volunteers to stride fearlessly into the fray, laying waste to any who dare challenge the Crown on the battlefield.",10.00,USD,2026-02-03T12:41:45+00:00,"British, ww2, UK, boltaction, greatbritain, konflikt47, weirdwar, Kyoushuneko",https://dl2.myminifactory.com/object-assets/6981cfea81cd77.62210561/images/720X720-SCI_06_BRITISH_WEIRD_WAR_MORGAN_HEAVY_TESLA_RIFLE.png,22,False,approved
757522,Great Sword Team | Morgan Class | British Weird War,https://www.myminifactory.com/object/3d-print-great-sword-team-morgan-class-british-weird-war-757522,WW2,WW2 Great Britain,1519741,"https://lnk.bio/kyoushuneko_miniatures   Disclaimer: > This is our unique take on the Konflikt '47 Galahad Armoured Infantry. Unit Lore: As the Weird War progressed and the threat to the Home Islands grew, thousands of British women stepped forward, volunteering to defend Her Majesty the Queen. These brave souls were equipped with the Morgan Class Armoured Frame, a masterpiece of dieselpunk engineering. Combining heavy plating with agile hydraulic systems, the Morgan Class allows these volunteers to stride fearlessly into the fray, laying waste to any who dare challenge the Crown on the battlefield.",10.00,USD,2026-02-03T12:41:45+00:00,"British, ww2, UK, boltaction, greatbritain, konflikt47, weirdwar, Kyoushuneko",https://dl2.myminifactory.com/object-assets/6981ce35496b95.69634476/images/720X720-SCI_04_BRITISH_WEIRD_WAR_MORGAN_CLASS_GREAT_SWORD.png,22,False,approved
757518,NCO - B | Morgan Class | British Weird War,https://www.myminifactory.com/object/3d-print-nco-b-morgan-class-british-weird-war-757518,WW2,WW2 Great Britain,1519741,"https://lnk.bio/kyoushuneko_miniatures   Disclaimer: > This is our unique take on the Konflikt '47 Galahad Armoured Infantry. Unit Lore: As the Weird War progressed and the threat to the Home Islands grew, thousands of British women stepped forward, volunteering to defend Her Majesty the Queen. These brave souls were equipped with the Morgan Class Armoured Frame, a masterpiece of dieselpunk engineering. Combining heavy plating with agile hydraulic systems, the Morgan Class allows these volunteers to stride fearlessly into the fray, laying waste to any who dare challenge the Crown on the battlefield.",5.00,USD,2026-02-03T12:41:46+00:00,"ww2, boltaction, greatbritain, konflikt47, weirdwar, Kyoushuneko, UKBritish",https://dl2.myminifactory.com/object-assets/6981cd7c8b5446.79004206/images/720X720-SCI_03_BRITISH_WEIRD_WAR_MORGAN_CLASS_NCO_B.png,18,False,approved
757515,NCO - A | Morgan Class | British Weird War,https://www.myminifactory.com/object/3d-print-nco-a-morgan-class-british-weird-war-757515,WW2,WW2 Great Britain,1519741,"https://lnk.bio/kyoushuneko_miniatures     Disclaimer: > This is our unique take on the Konflikt '47 Galahad Armoured Infantry.  Unit Lore: As the Weird War progressed and the threat to the Home Islands grew, thousands of British women stepped forward, volunteering to defend Her Majesty the Queen. These brave souls were equipped with the Morgan Class Armoured Frame, a masterpiece of dieselpunk engineering. Combining heavy plating with agile hydraulic systems, the Morgan Class allows these volunteers to stride fearlessly into the fray, laying waste to any who dare challenge the Crown on the battlefield.",5.00,USD,2026-02-03T12:41:47+00:00,"ww2, boltaction, konflikt47, weirdwar, Weird War, Kyoushuneko, great britain, UK British",https://dl2.myminifactory.com/object-assets/6981ca8d399451.66471633/images/720X720-SCI_02_BRITISH_WEIRD_WAR_MORGAN_CLASS_NCO_A.png,20,False,approved
